Language	Size	Methode	Language_Detect
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	ENG
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	ENG
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	ENG
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	FRA
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	FRA
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	50	Char_1	FRA
FRA	50	Word_1	FRA
FRA	50	Char_2	FRA
FRA	50	Word_2	FRA
FRA	50	Char_3	FRA
FRA	50	Word_3	n
FRA	50	Char_4	FRA
FRA	50	Word_4	n
FRA	50	Char_5	ENG
FRA	50	Word_5	n
FRA	50	StopWords	french
FRA	500	Char_1	FRA
FRA	500	Word_1	FRA
FRA	500	Char_2	FRA
FRA	500	Word_2	ENG
FRA	500	Char_3	FRA
FRA	500	Word_3	FRA
FRA	500	Char_4	FRA
FRA	500	Word_4	n
FRA	500	Char_5	FRA
FRA	500	Word_5	n
FRA	500	StopWords	french
FRA	500	Char_1	FRA
FRA	500	Word_1	FRA
FRA	500	Char_2	FRA
FRA	500	Word_2	FRA
FRA	500	Char_3	FRA
FRA	500	Word_3	FRA
FRA	500	Char_4	FRA
FRA	500	Word_4	n
FRA	500	Char_5	FRA
FRA	500	Word_5	n
FRA	500	StopWords	french
FRA	500	Char_1	FRA
FRA	500	Word_1	FRA
FRA	500	Char_2	FRA
FRA	500	Word_2	ENG
FRA	500	Char_3	FRA
FRA	500	Word_3	FRA
FRA	500	Char_4	FRA
FRA	500	Word_4	n
FRA	500	Char_5	FRA
FRA	500	Word_5	n
FRA	500	StopWords	french
FRA	500	Char_1	FRA
FRA	500	Word_1	FRA
FRA	500	Char_2	FRA
FRA	500	Word_2	ENG
FRA	500	Char_3	FRA
FRA	500	Word_3	n
FRA	500	Char_4	FRA
FRA	500	Word_4	n
FRA	500	Char_5	FRA
FRA	500	Word_5	n
