Language	Size	Methode	Language_Detect
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	ENG
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	ENG
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	FRA
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	ENG
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	ENG
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	ENG
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	ENG
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	ENG
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	ENG
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	FRA
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	FRA
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	ENG
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	non detect
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	ENG
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	ENG
FRA	15	Char_2	FRA
FRA	15	Word_2	non detect
FRA	15	Char_3	ENG
FRA	15	Word_3	non detect
FRA	15	Char_4	ENG
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
FRA	15	Char_1	FRA
FRA	15	Word_1	FRA
FRA	15	Char_2	ENG
FRA	15	Word_2	FRA
FRA	15	Char_3	FRA
FRA	15	Word_3	non detect
FRA	15	Char_4	FRA
FRA	15	Word_4	non detect
FRA	15	Char_5	ENG
FRA	15	Word_5	non detect
ENG	200	Char_1	ENG
